"05/01/08","C0010","SI157453","0038339-0006","Ring ladies Smoky Quarz","2","PCS","188.1","376.2","750","YG","0","CUSTOM","GLCOL06-07","10886-LP054727000000","EB002777","0090680-0006","SOR038614","90000","7.66","241000021994","7.66","28/11/07","GEORGLAUER","7.66","0.029970628783791884"
"05/01/08","C0010","SI157437","0038343-0008","Earring Bouton amethyst","2","PAIR","224.7","449.4","750","YG","0","CUSTOM","GLCOL06-07","10890-TP006727000000","EB002777","0090684-0005","SOR038614","135000","8.19","241000021999","8.19","28/11/07","GEORGLAUER","8.19","0.029970628783791884"
"05/01/08","C0010","SI157437","0038344-0009","Clip pendant amethyst","1","PCS","151.9","151.9","750","YG","0","CUSTOM","GLCOL06-07","10891-IP006727000000","EB002777","0090685-0006","SOR038614","137500","5.35","241000022000","5.35","28/11/07","GEORGLAUER","5.35","0.029970628783791884"
"05/01/08","C0010","SI157437","0038345-0010","Ring ladies amethyst","2","PCS","223.6","447.2","750","YG","0","CUSTOM","GLCOL06-07","10892-LP006727000000","EB002777","0090686-0006","SOR038614","140000","8.26","241000022001","8.26","28/11/07","GEORGLAUER","8.26","0.029970628783791884"
"05/01/08","C0001","SI157409","0038494-0002","Pendant bl. topaz treat.","1","PCS","129.8","129.8","585","WG","0","VOLUME","CL 2007-1","10973-GP007511433000","EB036931/K/Sample","0090787-0002","SOR038749","130000","2.07","211000411722","2.07442","13/12/07","CLASSIC","2.07442","0.029970628783791884"
"05/01/08","C0001","SI157392","0038850-0008","Pendant blue sapphire","1","PCS","85","85","585","YG","0","VOLUME","CL 2007-1","11267-GP002527433000","EB036840","0090931-0008","SOR038648","10000","1.61","211000410875","1.6068","03/12/07","CLASSIC","1.6068","0.029970628783791884"
"05/01/08","C0001","SI157390","0039048-0004","Ring ladies bl. topaz treat.","1","PCS","156","156","750","WG","0","VOLUME","CL 2007-2","11368-LP007711433000","EB036855","0091264-0030","SOR038682","10000","5.79","211000411019","5.79288","06/12/07","CLASSIC","5.79288","0.029970628783791884"
"05/01/08","C0001","SI157405","0039178-0002","Pendant","1","PCS","76.5","76.5","585","YG","0","VOLUME","CL 2007-2","11540-GB000521433000","EB036870/Coll EX3/CL5","0091298-0002","SOR038690","180000","2.2","211000411081","2.1958","06/12/07","CLASSIC","2.1958","0.029970628783791884"
"05/01/08","C0001","SI157405","0039179-0009","Ring ladies","1","PCS","108.3","108.3","585","YG/WG","0","VOLUME","CL 2007-2","11541-LB000541333000","EB036870/Coll EX3/CL5","0091299-0003","SOR038690","190000","3.59","211000411082","3.5858","06/12/07","CLASSIC","3.5858","0.029970628783791884"
"05/01/08","C0001","SI157386","0039199-0006","stud earring","3","PAIR","244.8","734.4","585","YG","0","VOLUME","EX 2007-2","11573-CP000527383031","EB036877","0091136-0006","SOR038697","10000","2.46","211000411177","2.46044","06/12/07","EXCLUSIVE","2.46044","0.029970628783791884"
"05/01/08","C0010","SI157429","0039869-0002","Necklace","1","PCS","2,373.5","2,373.5","750","WG","0","CUSTOM","LAUDIER 7","11924-KP000711933152","EB002754/Coll Laudier","0091440-0002","SOR038542","450000","84.71","241000021864","84.71274","21/11/07","LAUDIER","84.71274","0.029970628783791884"
"05/01/08","C0001","SI157412","0040014-0002","Pendant","10","PCS","93.5","935","585","YG","0","VOLUME","CL 2007-3","11986-GP000521433000","EB036786/Fixed DD","0091758-0002","SOR038606","90000","3.51","211000410073","3.5114","28/11/07","CLASSIC","3.5114","0.029970628783791884"
"05/01/08","C0001","SI157441","0040015-0002","Ring ladies","1","PCS","120","120","585","YG","0","VOLUME","CL 2007-3","11987-LP000521433000","EB036931/K/Sample","0091759-0002","SOR038749","360000","5.13","211000411769","5.1282","13/12/07","CLASSIC","5.1282","0.029970628783791884"
"05/01/08","C0001","SI157413","0040430-0002","Earring Creole","25","PAIR","146","3,650","585","YG","0","VOLUME","CL 2007-3","12084-EP000521433091","EB036788/Fixed DD","0091769-0002","SOR038607","60000","6.05","211000410080","6.05444","28/11/07","CLASSIC","6.05444","0.029970628783791884"
"05/01/08","C0001","SI157412","0040453-0002","Pendant","25","PCS","96.4","2,410","585","YG","0","VOLUME","CL 2007-3","12107-GP000521433000","EB036786/Fixed DD","0091792-0002","SOR038606","80000","3.13","211000410072","3.1311","28/11/07","CLASSIC","3.1311","0.029970628783791884"
"05/01/08","C0001","SI157443","0040453-0007","Pendant","5","PCS","94.7","473.5","585","YG","0","VOLUME","CL 2007-3","12107-GB000521433000","EB036869/Sample","0091792-0008","SOR038689","110000","2.99","211000411066","2.9871","06/12/07","CLASSIC","2.9871","0.029970628783791884"
"05/01/08","C0001","SI157412","0040454-0002","Ring ladies","5","PCS","116.7","583.5","585","YG/WG","0","VOLUME","CL 2007-3","12108-LP000541433000","EB036786/Fixed DD","0091793-0002","SOR038606","20000","4.21","211000410066","4.2056","28/11/07","CLASSIC","4.2056","0.029970628783791884"
"05/01/08","C0001","SI157412","0040454-0002","Ring ladies","5","PCS","118.1","590.5","585","YG/WG","0","VOLUME","CL 2007-3","12108-LP000541433000","EB036786/Fixed DD","0091793-0002","SOR038606","30000","4.29","211000410067","4.2896","28/11/07","CLASSIC","4.2896","0.029970628783791884"
"05/01/08","C0001","SI157412","0040454-0002","Ring ladies","5","PCS","114.1","570.5","585","YG/WG","0","VOLUME","CL 2007-3","12108-LP000541433000","EB036786/Fixed DD","0091793-0002","SOR038606","40000","4.06","211000410068","4.0556","28/11/07","CLASSIC","4.0556","0.029970628783791884"
