"10/06/08","C0001","SI160520","0042463-0006","Ring ladies","1","PCS","48.8","48.8","375","WG","0","VOLUME","CL 2008-2","13039-LB000411333000","EB038399","0092519-0007","SOR040143","320000","3.38","211000425295","3.38048","06/05/08","CLASSIC","3.38048","0.019548431238393119"
"10/06/08","C0001","SI160521","0042473-0002","Earring Omega onyx","3","PAIR","291.3","873.9","750","WG","0","VOLUME","EX 2008-2","13062-AP020711333086","EB038380","0092623-0002","SOR040118","320000","7.98","211000425153","7.97744","02/05/08","EXCLUSIVE","7.97744","0.019548431238393119"
"10/06/08","C0001","SI160521","0042474-0005","Clip pendant onyx","3","PCS","258.8","776.4","750","WG","0","VOLUME","EX 2008-2","13063-IP020711333041","EB038380","0092624-0005","SOR040118","330000","5.36","211000425154","5.36263333333333333","02/05/08","EXCLUSIVE","5.36263333333333333","0.019548431238393119"
"10/06/08","C0001","SI160521","0042475-0002","Ring ladies onyx","1","PCS","277.9","277.9","750","WG","0","VOLUME","EX 2008-2","13064-LP020711333000","EB038380","0092625-0002","SOR040118","80000","9.01","211000425129","9.0093","02/05/08","EXCLUSIVE","9.0093","0.019548431238393119"
"10/06/08","C0001","SI160521","0042475-0002","Ring ladies onyx","2","PCS","276.9","553.8","750","WG","0","VOLUME","EX 2008-2","13064-LP020711333000","EB038380","0092625-0002","SOR040118","260000","8.94","211000425147","8.9443","02/05/08","EXCLUSIVE","8.9443","0.019548431238393119"
"10/06/08","C0197","SI160553","0042494-0002","RING-SS DIA ORIGAMI","1","PCS","107.55","107.55","Silver","","0","CUSTOM","MKS-BKK08","A4039-LP000101433000","PO#152758","1821236","SOR040183","20000","8.97","","8.97","08/05/08","MKS BRAND","9.34608","0.0301265616856413794"
"10/06/08","C0001","SI160521","0042615-0002","Earring Omega blue sapphire","1","PAIR","702.7","702.7","750","WG","0","VOLUME","EX 2008-2","13107-AP002711333086","EB038380","0092605-0002","SOR040118","130000","8.62","211000425134","8.6244","02/05/08","EXCLUSIVE","8.6244","0.019548431238393119"
"10/06/08","C0001","SI160521","0042616-0003","Clip pendant blue sapphire","1","PCS","519.9","519.9","750","WG","0","VOLUME","EX 2008-2","13108-IP002711333041","EB038380","0092606-0006","SOR040118","140000","6.55","211000425135","6.554","02/05/08","EXCLUSIVE","6.554","0.019548431238393119"
"10/06/08","C0001","SI160521","0042617-0002","Ring ladies blue sapphire","1","PCS","693.9","693.9","750","WG","0","VOLUME","EX 2008-2","13109-LP002711333000","EB038380","0092607-0002","SOR040118","150000","10.36","211000425136","10.36308","02/05/08","EXCLUSIVE","10.36308","0.019548431238393119"
"10/06/08","C0001","SI160521","0042617-0002","Ring ladies blue sapphire","1","PCS","702.4","702.4","750","WG","0","VOLUME","EX 2008-2","13109-LP002711333000","EB038380","0092607-0002","SOR040118","160000","10.93","211000425137","10.93308","02/05/08","EXCLUSIVE","10.93308","0.019548431238393119"
"10/06/08","C0010","SI160541","0042635-0002","Ring ladies","1","PCS","320","320","585","YG/WG","0","VOLUME","GLT2008-2","13141-LP000541333000","EB002861/Basel GLT2008-2(GD)","0092641-0002","SOR039238","210000","14.63","241000022625","14.63334","07/02/08","GL-TREND","14.63334","0.019129895818587372"
"10/06/08","C0010","SI160542","0042635-0002","Ring ladies","1","PCS","314.6","314.6","585","YG/WG","0","VOLUME","GLT2008-2","13141-LP000541333000","EB002860/Basel GLT2008-2(GD)","0092641-0002","SOR039237","210000","13.97","241000022606","13.97334","07/02/08","GL-TREND","13.97334","0.019129895818587372"
"10/06/08","C0001","SI160523","0042641-0005","Ring ladies","1","PCS","52.2","52.2","585","WG","0","VOLUME","CL 2008-2","13073-LP000511333000","EB038443","0092534-0004","SOR040190","130000","1.75","211000425601","1.75464","09/05/08","CLASSIC","1.75464","0.019548431238393119"
"10/06/08","C0001","SI160523","0042644-0005","Ring ladies","1","PCS","61","61","585","WG","0","VOLUME","CL 2008-2","13076-LP000511333000","EB038443","0092537-0004","SOR040190","120000","2.35","211000425600","2.3538","09/05/08","CLASSIC","2.3538","0.019548431238393119"
"10/06/08","C0001","SI160520","0042651-0005","stud earring","1","PAIR","39.9","39.9","375","YG","0","VOLUME","CL 2008-2","13083-CP000421333031","EB038399","0092544-0006","SOR040143","170000","1.44","211000425280","1.43692","06/05/08","CLASSIC","1.43692","0.019548431238393119"
"10/06/08","C0001","SI160520","0042651-0006","stud earring","1","PAIR","40.9","40.9","375","WG","0","VOLUME","CL 2008-2","13083-CP000411333031","EB038399","0092544-0007","SOR040143","190000","1.57","211000425282","1.56692","06/05/08","CLASSIC","1.56692","0.019548431238393119"
"10/06/08","C0001","SI160520","0042652-0005","Pendant","1","PCS","40.1","40.1","375","YG","0","VOLUME","CL 2008-2","13084-GP000421333000","EB038399","0092545-0006","SOR040143","180000","1.44","211000425281","1.43606","06/05/08","CLASSIC","1.43606","0.019548431238393119"
"10/06/08","C0001","SI160520","0042652-0006","Pendant","1","PCS","41.2","41.2","375","WG","0","VOLUME","CL 2008-2","13084-GP000411333000","EB038399","0092545-0007","SOR040143","200000","1.59","211000425283","1.58606","06/05/08","CLASSIC","1.58606","0.019548431238393119"
"10/06/08","C0001","SI160520","0042654-0005","Drop earring","1","PAIR","57.8","57.8","375","WG","0","VOLUME","CL 2008-2","13086-BP000411333031","EB038399","0092547-0006","SOR040143","110000","2.29","211000425274","2.2914","06/05/08","CLASSIC","2.2914","0.019548431238393119"
"10/06/08","C0001","SI160520","0042655-0005","Pendant","1","PCS","50.2","50.2","375","WG","0","VOLUME","CL 2008-2","13087-GP000411333000","EB038399","0092548-0006","SOR040143","120000","1.3","211000425275","1.3008","06/05/08","CLASSIC","1.3008","0.019548431238393119"
"10/06/08","C0001","SI160520","0042656-0005","Ring ladies","1","PCS","59.2","59.2","375","WG","0","VOLUME","CL 2008-2","13088-LP000411333000","EB038399","0092549-0006","SOR040143","130000","2.71","211000425276","2.7107","06/05/08","CLASSIC","2.7107","0.019548431238393119"
"10/06/08","C0001","SI160520","0042663-0006","Drop earring","1","PAIR","50.1","50.1","375","YG","0","VOLUME","CL 2008-2","13095-BP000421333031","EB038399","0092556-0007","SOR040143","240000","2.45","211000425287","2.45496","06/05/08","CLASSIC","2.45496","0.019548431238393119"
"10/06/08","C0001","SI160520","0042663-0007","Drop earring","1","PAIR","50.7","50.7","375","WG","0","VOLUME","CL 2008-2","13095-BP000411333031","EB038399","0092556-0008","SOR040143","270000","2.53","211000425290","2.53496","06/05/08","CLASSIC","2.53496","0.019548431238393119"
"10/06/08","C0001","SI160520","0042664-0006","Pendant","1","PCS","40.4","40.4","375","YG","0","VOLUME","CL 2008-2","13096-GP000421333000","EB038399","0092557-0007","SOR040143","250000","1.37","211000425288","1.36606","06/05/08","CLASSIC","1.36606","0.019548431238393119"
"10/06/08","C0001","SI160520","0042664-0007","Pendant","1","PCS","41","41","375","WG","0","VOLUME","CL 2008-2","13096-GP000411333000","EB038399","0092557-0008","SOR040143","280000","1.46","211000425291","1.45606","06/05/08","CLASSIC","1.45606","0.019548431238393119"
"10/06/08","C0001","SI160520","0042665-0004","Ring ladies","1","PCS","46.2","46.2","375","YG","0","VOLUME","CL 2008-2","13097-LP000421333000","EB038399","0092558-0005","SOR040143","260000","2.12","211000425289","2.11606","06/05/08","CLASSIC","2.11606","0.019548431238393119"
"10/06/08","C0001","SI160520","0042665-0005","Ring ladies","1","PCS","48.1","48.1","375","WG","0","VOLUME","CL 2008-2","13097-LP000411333000","EB038399","0092558-0006","SOR040143","290000","2.37","211000425292","2.36606","06/05/08","CLASSIC","2.36606","0.019548431238393119"
"10/06/08","C0001","SI160520","0042755-0004","stud earring ruby","1","PAIR","41.7","41.7","375","YG","0","VOLUME","CL 2008-2","13155-CP001427333031","EB038399","0092565-0005","SOR040143","590000","1.7","211000425323","1.70192","06/05/08","CLASSIC","1.70192","0.019548431238393119"
"10/06/08","C0001","SI160520","0042755-0005","stud earring blue sapphire","1","PAIR","40","40","375","YG","0","VOLUME","CL 2008-2","13155-CP002427333031","EB038399","0092565-0006","SOR040143","620000","1.74","211000425326","1.74192","06/05/08","CLASSIC","1.74192","0.019548431238393119"
"10/06/08","C0001","SI160520","0042755-0006","stud earring emerald","1","PAIR","48.5","48.5","375","YG","0","VOLUME","CL 2008-2","13155-CP003427333031","EB038399","0092565-0007","SOR040143","650000","1.75","211000425329","1.74992","06/05/08","CLASSIC","1.74992","0.019548431238393119"
"10/06/08","C0001","SI160520","0042757-0006","Pendant ruby","1","PCS","69.3","69.3","375","YG","0","VOLUME","CL 2008-2","13157-GP001427333000","EB038399","0092567-0008","SOR040143","600000","1.94","211000425324","1.9384","06/05/08","CLASSIC","1.9384","0.019548431238393119"
"10/06/08","C0001","SI160520","0042757-0007","Pendant blue sapphire","1","PCS","58.7","58.7","375","YG","0","VOLUME","CL 2008-2","13157-GP002427333000","EB038399","0092567-0009","SOR040143","630000","2","211000425327","1.9984","06/05/08","CLASSIC","1.9984","0.019548431238393119"
"10/06/08","C0001","SI160520","0042757-0008","Pendant emerald","1","PCS","77.8","77.8","375","YG","0","VOLUME","CL 2008-2","13157-GP003427333000","EB038399","0092567-0010","SOR040143","660000","1.99","211000425330","1.9924","06/05/08","CLASSIC","1.9924","0.019548431238393119"
"10/06/08","C0001","SI160520","0042758-0004","Ring ladies ruby","1","PCS","79.6","79.6","375","YG","0","VOLUME","CL 2008-2","13158-LP001427333000","EB038399","0092568-0006","SOR040143","610000","3.04","211000425325","3.03716","06/05/08","CLASSIC","3.03716","0.019548431238393119"
"10/06/08","C0001","SI160520","0042758-0005","Ring ladies blue sapphire","1","PCS","68.8","68.8","375","YG","0","VOLUME","CL 2008-2","13158-LP002427333000","EB038399","0092568-0007","SOR040143","640000","3.07","211000425328","3.06716","06/05/08","CLASSIC","3.06716","0.019548431238393119"
"10/06/08","C0001","SI160520","0042758-0006","Ring ladies emerald","1","PCS","87.7","87.7","375","YG","0","VOLUME","CL 2008-2","13158-LP003427333000","EB038399","0092568-0005","SOR040143","670000","3.03","211000425331","3.03116","06/05/08","CLASSIC","3.03116","0.019548431238393119"
"10/06/08","C0001","SI160520","0042759-0004","Drop earring ruby","1","PAIR","43.2","43.2","375","YG","0","VOLUME","CL 2008-2","13159-BP001421333031","EB038399","0092569-0005","SOR040143","500000","1.89","211000425314","1.8882","06/05/08","CLASSIC","1.8882","0.019548431238393119"
"10/06/08","C0001","SI160520","0042759-0005","Drop earring blue sapphire","1","PAIR","39.7","39.7","375","YG","0","VOLUME","CL 2008-2","13159-BP002421333031","EB038399","0092569-0006","SOR040143","530000","1.95","211000425317","1.9482","06/05/08","CLASSIC","1.9482","0.019548431238393119"
"10/06/08","C0001","SI160520","0042759-0006","Drop earring emerald","1","PAIR","47.8","47.8","375","YG","0","VOLUME","CL 2008-2","13159-BP003421333031","EB038399","0092569-0007","SOR040143","560000","1.92","211000425320","1.9242","06/05/08","CLASSIC","1.9242","0.019548431238393119"
"10/06/08","C0001","SI160520","0042760-0006","Pendant ruby","1","PCS","41.8","41.8","375","YG","0","VOLUME","CL 2008-2","13160-GP001421333000","EB038399","0092570-0008","SOR040143","510000","1.18","211000425315","1.1845","06/05/08","CLASSIC","1.1845","0.019548431238393119"
"10/06/08","C0001","SI160520","0042760-0007","Pendant blue sapphire","1","PCS","33.8","33.8","375","YG","0","VOLUME","CL 2008-2","13160-GP002421333000","EB038399","0092570-0009","SOR040143","540000","1.05","211000425318","1.0545","06/05/08","CLASSIC","1.0545","0.019548431238393119"
"10/06/08","C0001","SI160520","0042760-0008","Pendant emerald","1","PCS","48.2","48.2","375","YG","0","VOLUME","CL 2008-2","13160-GP003421333000","EB038399","0092570-0010","SOR040143","570000","1.21","211000425321","1.2105","06/05/08","CLASSIC","1.2105","0.019548431238393119"
"10/06/08","C0001","SI160520","0042761-0004","Ring ladies ruby","1","PCS","52.5","52.5","375","YG/WG","0","VOLUME","CL 2008-2","13161-LP001441333000","EB038399","0092571-0005","SOR040143","520000","2.62","211000425316","2.62498","06/05/08","CLASSIC","2.62498","0.019548431238393119"
"10/06/08","C0001","SI160520","0042761-0005","Ring ladies blue sapphire","1","PCS","44.1","44.1","375","YG/WG","0","VOLUME","CL 2008-2","13161-LP002441333000","EB038399","0092571-0006","SOR040143","550000","2.41","211000425319","2.41498","06/05/08","CLASSIC","2.41498","0.019548431238393119"
"10/06/08","C0001","SI160520","0042761-0006","Ring ladies emerald","1","PCS","57.8","57.8","375","YG/WG","0","VOLUME","CL 2008-2","13161-LP003441333000","EB038399","0092571-0007","SOR040143","580000","2.5","211000425322","2.50098","06/05/08","CLASSIC","2.50098","0.019548431238393119"
"10/06/08","C0001","SI160520","0042765-0004","stud earring ruby","1","PAIR","42.9","42.9","375","YG","0","VOLUME","CL 2008-2","13165-CP001421333031","EB038399","0092575-0007","SOR040143","410000","2.14","211000425305","2.14364","06/05/08","CLASSIC","2.14364","0.019548431238393119"
"10/06/08","C0001","SI160520","0042765-0005","stud earring blue sapphire","1","PAIR","41.3","41.3","375","YG","0","VOLUME","CL 2008-2","13165-CP002421333031","EB038399","0092575-0008","SOR040143","440000","2.19","211000425308","2.19364","06/05/08","CLASSIC","2.19364","0.019548431238393119"
"10/06/08","C0001","SI160520","0042765-0006","stud earring emerald","1","PAIR","49.8","49.8","375","YG","0","VOLUME","CL 2008-2","13165-CP003421333031","EB038399","0092575-0009","SOR040143","470000","2.2","211000425311","2.20164","06/05/08","CLASSIC","2.20164","0.019548431238393119"
"10/06/08","C0001","SI160520","0042766-0004","Pendant ruby","1","PCS","39","39","375","YG","0","VOLUME","CL 2008-2","13166-GP001421333000","EB038399","0092576-0007","SOR040143","420000","1.4","211000425306","1.4048","06/05/08","CLASSIC","1.4048","0.019548431238393119"
"10/06/08","C0001","SI160520","0042766-0005","Pendant blue sapphire","1","PCS","32.5","32.5","375","YG","0","VOLUME","CL 2008-2","13166-GP002421333000","EB038399","0092576-0008","SOR040143","450000","1.34","211000425309","1.3448","06/05/08","CLASSIC","1.3448","0.019548431238393119"
"10/06/08","C0001","SI160520","0042766-0006","Pendant emerald","1","PCS","44.3","44.3","375","YG","0","VOLUME","CL 2008-2","13166-GP003421333000","EB038399","0092576-0009","SOR040143","480000","1.41","211000425312","1.4088","06/05/08","CLASSIC","1.4088","0.019548431238393119"
"10/06/08","C0001","SI160520","0042767-0004","Ring ladies ruby","1","PCS","57.5","57.5","375","YG","0","VOLUME","CL 2008-2","13167-LP001421333000","EB038399","0092577-0007","SOR040143","430000","3.38","211000425307","3.38364","06/05/08","CLASSIC","3.38364","0.019548431238393119"
"10/06/08","C0001","SI160520","0042767-0005","Ring ladies blue sapphire","1","PCS","51.9","51.9","375","YG","0","VOLUME","CL 2008-2","13167-LP002421333000","EB038399","0092577-0008","SOR040143","460000","3.44","211000425310","3.44364","06/05/08","CLASSIC","3.44364","0.019548431238393119"
"10/06/08","C0001","SI160520","0042767-0006","Ring ladies emerald","1","PCS","63.2","63.2","375","YG","0","VOLUME","CL 2008-2","13167-LP003421333000","EB038399","0092577-0009","SOR040143","490000","3.47","211000425313","3.46764","06/05/08","CLASSIC","3.46764","0.019548431238393119"
"10/06/08","C0001","SI160521","0042863-0002","Earring Omega","2","PAIR","302.3","604.6","750","WG","0","VOLUME","EX 2008-2","13242-AP000711333086","EB038380","0092617-0002","SOR040118","300000","9.06","211000425151","9.05672","02/05/08","EXCLUSIVE","9.05672","0.019548431238393119"
"10/06/08","C0001","SI160521","0042864-0005","Clip pendant","2","PCS","314.1","628.2","750","WG","0","VOLUME","EX 2008-2","13243-IP000711333041","EB038380","0092618-0005","SOR040118","310000","9.23","211000425152","9.22752","02/05/08","EXCLUSIVE","9.22752","0.019548431238393119"
"10/06/08","C0001","SI160521","0042865-0002","Ring ladies","1","PCS","229.2","229.2","750","WG","0","VOLUME","EX 2008-2","13244-LP000711333000","EB038380","0092619-0002","SOR040118","100000","5.96","211000425131","5.9596","02/05/08","EXCLUSIVE","5.9596","0.019548431238393119"
"10/06/08","C0001","SI160521","0042865-0002","Ring ladies","1","PCS","231.3","231.3","750","WG","0","VOLUME","EX 2008-2","13244-LP000711333000","EB038380","0092619-0002","SOR040118","110000","6.1","211000425132","6.0996","02/05/08","EXCLUSIVE","6.0996","0.019548431238393119"
"10/06/08","C0001","SI160521","0042865-0002","Ring ladies","1","PCS","232.3","232.3","750","WG","0","VOLUME","EX 2008-2","13244-LP000711333000","EB038380","0092619-0002","SOR040118","120000","6.17","211000425133","6.1696","02/05/08","EXCLUSIVE","6.1696","0.019548431238393119"
"10/06/08","C0010","SI160545","0043739-0003","stud earring madeira citrine","1","PAIR","199.1","199.1","585","YG","0","CUSTOM","GLCOL2008","12914-CP009527333031","EB003081/Collection","0092866-0003","SOR040361","30000","3.91","241000024516","3.91224","28/05/08","GEORGLAUER","3.91224","0.019129895818587372"
"11/06/08","C0200","SI160549","350171180092","Garnet Round (S) 2.2 mm","90","PCS","0.22","18.81"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","10000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","350171180101","Garnet Round (S) 2.8 mm","161","PCS","0.26","39.77"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","10000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","350171180102","Garnet Round (S) 3.0 mm","495","PCS","0.26","122.26"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","20000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","350171180102","Garnet Round (S) 3.0 mm","182","PCS","0.26","44.95"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","20000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","350171180282","Garnet Round (S) 2.0 mm","156","PCS","0.22","32.6"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","30000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","350171180740","Garnet Round (S) 2.6 mm","54","PCS","0.24","12.31"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","30000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","350871180233","Garnet Oval (S) 5x3 mm","13","PCS","0.48","5.93"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","40000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","350871180235","Garnet Oval (S) 6x4 mm","26","PCS","0.72","17.78"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","40000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","350871180237","Garnet Oval (S) 7x5 mm","4","PCS","1.12","4.26"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","50000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","350871180385","Garnet Oval (S) 9x7 mm","9","PCS","4.22","36.08"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","50000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","350871180386","Garnet Oval (S) 8x6 mm","33","PCS","1.81","56.74"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","60000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","350971180245","Garnet Maquise (S) 4x2 mm","4","PCS","0.48","1.82"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","70000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","350971180280","Garnet Maquise (S) 6x3 mm","3","PCS","0.64","1.82"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","60000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","355171180235","Garnet Pear (S) 6x4 mm","8","PCS","0.64","4.86"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","70000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","355171180783","Garnet Pear (S) 8x5 mm","19","PCS","1.6","28.88"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","80000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160548","733911130085","Zirconia MAC WH (S) 1.3 mm","225","PCS","0.13","27.79"," "," ","0","SEMI","","","CON035/08 : POS08050042","","SOR040489","10000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","733911130085","Zirconia MAC WH (S) 1.3 mm","130","PCS","0.13","16.05"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","90000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160548","733911130086","Zirconia MAC WH (S) 1.4 mm","2","PCS","0.13","0.25"," "," ","0","SEMI","","","CON035/08 : POS08050042","","SOR040489","20000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","733911130086","Zirconia MAC WH (S) 1.4 mm","8","PCS","0.13","0.99"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","100000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160548","733911130088","Zirconia MAC WH (S) 1.6 mm","323","PCS","0.13","39.89"," "," ","0","SEMI","","","CON035/08 : POS08050042","","SOR040489","30000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160548","733911130096","Zirconia MAC WH (S) 2.4 mm","273","PCS","0.32","82.99"," "," ","0","SEMI","","","CON035/08 : POS08050042","","SOR040489","40000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","994671190094","Garnet Maquise (S) 5x2.5 mm","175","PCS","0.48","79.8"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","80000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671191298","Garnet Round (S) 1.9 mm","135","PCS","0.22","28.21"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","110000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671191301","Garnet Round (S) 2.5 mm","572","PCS","0.24","130.42"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","120000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","994671191301","Garnet Round (S) 2.5 mm","218","PCS","0.24","49.7"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","90000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671191302","Garnet Round (S) 2.7 mm","464","PCS","0.24","105.79"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","130000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671192329","Garnet Round (S) 3.2 mm","44","PCS","0.26","10.87"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","140000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671192330","Garnet Round (S) 3.3 mm","12","PCS","0.32","3.65"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","150000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","994671192331","Garnet Round (S) 3.5 mm","15","PCS","0.32","4.56"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","100000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160550","994671192332","Garnet Round (S) 3.7 mm","1","PCS","0.32","0.3"," "," ","0","SEMI","","","CON041/08 : POS08060007","","SOR040491","110000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671192333","Garnet Round (S) 3.8 mm","39","PCS","0.34","12.6"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","160000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671192337","Garnet Round (S) 4.2 mm","45","PCS","0.52","22.23"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","170000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671192343","Garnet Round (S) 5.0 mm","68","PCS","0.76","49.1"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","180000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671192348","Garnet Round (S) 6.0 mm","45","PCS","1.6","68.4"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","190000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0200","SI160549","994671192998","Garnet Round (S) 3.6 mm","189","PCS","0.32","57.46"," "," ","0","SEMI","","","CON035/08 : POS08060007","","SOR040490","200000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0150","SI160594","OTHER","Charge Back 7.5% Duty","1","PCS","50","50","","","0","COSTS","","","","","","10000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0150","SI160594","OTHER","Charge Back Shipping Charges","1","PCS","40","40","","","0","COSTS","","","","","","20000","0","","0","11/06/08","","0","0.0303863626004649113"
"11/06/08","C0150","SI160594","OTHER","Charge Back Clearing","1","PCS","20","20","","","0","COSTS","","","","","","30000","0","","0","11/06/08","","0","0.0303863626004649113"
"12/06/08","C0200","SI160557","8542","Zirconia Princess (S) 3.5x3.5","2","PCS","0.63","1.2"," "," ","0","SEMI","","","Stones : POS08060007","","SOR040493","240000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160556","014301010562","Diamond FC PK WH 6.5-7.0","21","PCS","9.83","204.4"," "," ","0","DIAMONDS","","","Diamonds : POS08060007","","SOR040492","70000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160561","014301010562","Diamond FC PK WH 6.5-7.0","10","PCS","9.69","95.97"," "," ","0","DIAMONDS","","","Diamonds : POS08050042","","SOR040494","10000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160561","014301010562","Diamond FC PK WH 6.5-7.0","26","PCS","8.71","224.18"," "," ","0","DIAMONDS","","","Diamonds : POS08050042","","SOR040494","40000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160556","014301010686","Diamond FC PK WH 4.5-5.5","55","PCS","5.49","299.03"," "," ","0","DIAMONDS","","","Diamonds : POS08060007","","SOR040492","50000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160561","014301010686","Diamond FC PK WH 4.5-5.5","42","PCS","5.54","230.42"," "," ","0","DIAMONDS","","","Diamonds : POS08050042","","SOR040494","20000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160561","014301010686","Diamond FC PK WH 4.5-5.5","63","PCS","5.52","344.42"," "," ","0","DIAMONDS","","","Diamonds : POS08050042","","SOR040494","50000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160556","014307020001","Diamond FC PK WH 000-00","15","PCS","1.38","20.44"," "," ","0","DIAMONDS","","","Diamonds : POS08060007","","SOR040492","20000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160556","014307020002","Diamond FC PK WH 00-0","100","PCS","1.81","179.49"," "," ","0","DIAMONDS","","","Diamonds : POS08060007","","SOR040492","10000","0","","0","11/06/08","","0","0.0303035812772353437"
"12/06/08","C0200","SI160561","014307020002","Diamond FC PK WH 00-0","120","PCS","1.82","216.22"," "," ","0","DIAMONDS","","","Diamonds : POS08050042","","SOR040494","30000","0","","0","11/06/08","","0","0.0303035812772353437"
